isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,name,description,logoid,type,close,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,market_cap_USD,Traded_USD,turnover_rate,plate,证券代码,证券名称,en_description,dr_name,code,correct_industry,exchange_code,trade_currency,last_price,change,last_traded_at,close_price,trading_date
FR0013204070,FR0013204070-ALXP,Groupe Parot SA,ALPAR,ALPAR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Retailers,ALPAR,GROUPE PAROT,groupe-parot-saca,stock,1.91,2393.23,13646056.65214,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,0.1364605665214,2.6627316303e-05,0.0002,欧洲,,,GROUPE PAROT,,,,,,,,,,
FR0010785790,FR0010785790-ALXP,Plant Advanced Technologies,ALPAT,ALPAT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALPAT,PLANT ADVANCED,plant-advanced-technologies,stock,12.8,140.8,15478051.67623,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,France,EUR,1.11261,0.1547805167623,1.5665548800000002e-06,0.0,欧洲,,,PLANT ADVANCED,,,,,,,,,,
FR0013479730,FR0013479730-ALXP,Paulic Meunerie SA,ALPAU,ALPAU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Fruit and Grain Processing,ALPAU,PAULIC MEUNERIE,,stock,2.86,7144.28,15003020.11219,USD,Process Industries,Agricultural Commodities/Milling,True,EURONEXT,France,EUR,1.11261,0.1500302011219,7.9487973708e-05,0.0005,欧洲,,,PAULIC MEUNERIE,,,,,,,,,,
FR0013178712,FR0013178712-ALXP,Cerinnov Group SA,ALPCV,ALPCV,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Machinery: Industrial,ALPCV,CERINNOV GROUP,cerinnov-sa,stock,3.53,4253.65,17971210.33664,USD,Producer Manufacturing,Industrial Machinery,True,EURONEXT,France,EUR,1.11261,0.1797121033664,4.7326535265e-05,0.0003,欧洲,,,CERINNOV GROUP,,,,,,,,,,
FR0000061608,FR0000061608-ALXP,Piscines Desjoyaux,ALPDX,ALPDX,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Recreational Products,ALPDX,PISCINES DESJOYAUX,piscines-desjoyaux-sa,stock,14.3,4204.2,143951565.26113,USD,Consumer Durables,Recreational Products,True,EURONEXT,France,EUR,1.11261,1.4395156526113,4.677634962e-05,0.0,欧洲,,,PISCINES DESJOYAUX,,,,,,,,,,
NL0012191662,NL0012191662-ALXP,La Perla Fashion Holding NV,ALPER,ALPER,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Clothing and Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES0105029005,ES0105029005-ALXP,Facephi Biometria SA,ALPHI,ALPHI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALPHI,FACEPHI,facephi-biometra-sa,stock,2.55,2.55,50596460.40625,USD,Technology Services,Packaged Software,False,EURONEXT,Spain,EUR,1.11261,0.5059646040625,2.8371555e-08,0.0,欧洲,,,FACEPHI,,,,,,,,,,
FR0000066441,FR0000066441-ALXP,Poujoulat,ALPJT,ALPJT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Building: Climate Control,ALPJT,POUJOULAT,,stock,25.5,7879.5,225388476.15042,USD,Producer Manufacturing,Building Products,True,EURONEXT,France,EUR,1.11261,2.2538847615042,8.766810495000001e-05,0.0,欧洲,,,POUJOULAT,,,,,,,,,,
FR0010211037,FR0010211037-ALXP,PLANET MEDIA,ALPLA,ALPLA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Digital Services,ALPLA,EROLD,,stock,0.238,14666.274,1740679.11127,USD,Technology Services,Internet Software/Services,True,EURONEXT,France,EUR,1.11261,0.0174067911127,0.0001631784311514,0.0094,欧洲,,,EROLD,,,,,,,,,,
FR0013015583,FR0013015583-ALXP,Poulaillon SA,ALPOU,ALPOU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Food Products,ALPOU,POULAILLON,poulaillon-sa,stock,4.38,4.38,24923340.31693,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,France,EUR,1.11261,0.2492334031693,4.8732318e-08,0.0,欧洲,,,POULAILLON,,,,,,,,,,
FR0010169920,FR0010169920-ALXP,Predilife SA,ALPRE,ALPRE,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Health Care Services,ALPRE,PREDILIFE,predilife-sa,stock,5.7,575.7,24352988.264,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.2435298826399999,6.405295770000002e-06,0.0,欧洲,,,PREDILIFE,,,,,,,,,,
FR0010380626,FR0010380626-ALXP,Prologue,PROL,ALPRG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALPRG,PROLOGUE,prologue-reg,stock,0.288,2673.216,28717812.52373,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,0.2871781252372999,2.97424685376e-05,0.0001,欧洲,,,PROLOGUE,,,,,,,,,,
FR0004044600,FR0004044600-ALXP,Prismaflex International,ALPRI,ALPRI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Media Agencies,ALPRI,PRISMAFLEX INTL,prismaflex-international,stock,6.24,536.64,9387465.54592,USD,Commercial Services,Commercial Printing/Forms,True,EURONEXT,France,EUR,1.11261,0.0938746554592,5.970710304e-06,0.0001,欧洲,,,PRISMAFLEX INTL,,,,,,,,,,
FR0010313486,FR0010313486-ALXP,Prodware,ALPRO,ALPRO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Services,ALPRO,PRODWARE,prodware,stock,9.0,2754.0,72236214.22897,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,0.7223621422897001,3.06412794e-05,0.0,欧洲,,,PRODWARE,,,,,,,,,,
FR0011648971,FR0011648971-ALXP,Quantum Genomics SA,ALQGC,ALQGC,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALQGC,QUANTUM GENOMICS,quantum-genomics-sas-regr,stock,0.177,239167.533,5563207.84338,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.0556320784338,0.0026610018889113,0.0478,欧洲,,,QUANTUM GENOMICS,,,,,,,,,,
ES0105118006,ES0105118006-ALXP,Quadpack Industries SA,MLQP,ALQP,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Containers and Packaging,ALQP,QUADPACK,,stock,19.7,19.7,95560697.76891,USD,Producer Manufacturing,Miscellaneous Manufacturing,True,EURONEXT,Spain,EUR,1.11261,0.9556069776891,2.1918417000000002e-07,0.0,欧洲,,,QUADPACK,,,,,,,,,,
FR0010889386,FR0010889386-ALXP,Qwamplify SA,ALQWA,ALQWA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Media Agencies,ALQWA,QWAMPLIFY,qwamplify-sa,stock,2.97,368.28,18624110.98614,USD,Commercial Services,Advertising/Marketing Services,True,EURONEXT,France,EUR,1.11261,0.1862411098614,4.097520108e-06,0.0,欧洲,,,QWAMPLIFY,,,,,,,,,,
FR0011858190,FR0011858190-ALXP,Realites SA,ALREA,ALREA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Real Estate Holding and Development,ALREA,REALITES,realites,stock,23.4,1029.6,113032232.31135,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,1.1303223231135,1.145543256e-05,0.0,欧洲,,,REALITES,,,,,,,,,,
FR0010820274,FR0010820274-ALXP,Reworld Media,ALREW,ALREW,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Digital Services,ALREW,REWORLD MEDIA,reworld,stock,4.175,277583.225,238101319.62133,USD,Consumer Services,Publishing: Books/Magazines,True,EURONEXT,France,EUR,1.11261,2.3810131962133,0.0030884187196725,0.0013,欧洲,,,REWORLD MEDIA,,,,,,,,,,
FR0000037640,FR0000037640-ALXP,Rougier,ALRGR,ALRGR,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Forestry,ALRGR,ROUGIER,rougier-sa,stock,16.299999,26471.198376,19649520.7084,USD,Health Technology,Pharmaceuticals: Other,True,EURONEXT,France,EUR,1.11261,0.196495207084,0.0002945212002512,0.0015,欧洲,,,ROUGIER,,,,,,,,,,
FR0000075954,FR0000075954-ALXP,Riber,RIB,ALRIB,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Semiconductors,ALRIB,RIBER,riber-sa,stock,2.18,18767.62,51063240.11657,USD,Electronic Technology,Semiconductors,True,EURONEXT,France,EUR,1.11261,0.5106324011657001,0.0002088104168819,0.0004,欧洲,,,RIBER,,,,,,,,,,
FR0010523167,FR0010523167-ALXP,Roctool,ALROC,ALROC,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Machinery: Industrial,ALROC,ROCTOOL,roctool,stock,2.83,36011.75,15592648.01446,USD,Producer Manufacturing,Industrial Machinery,True,EURONEXT,France,EUR,1.11261,0.1559264801446,0.000400670331675,0.0026,欧洲,,,ROCTOOL,,,,,,,,,,
FR0000074775,FR0000074775-ALXP,Stradim Espace Finances,ALSAS,ALSAS,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Real Estate Holding and Development,ALSAS,STRADIM,,stock,7.5,750.0,28721394.042,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,0.28721394042,8.344575000000001e-06,0.0,欧洲,,,STRADIM,,,,,,,,,,
FR0012596468,FR0012596468-ALXP,Sensorion SA,ALSEN,ALSEN,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALSEN,SENSORION,sensorion-sa,stock,0.322,4828.712,29476989.74583,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.2947698974583,5.372473258320001e-05,0.0002,欧洲,,,SENSORION,,,,,,,,,,
FR0011464452,FR0011464452-ALXP,Spineguard SA,ALSGD,ALSGD,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALSGD,SPINEGUARD,spineguard-sa,stock,0.537,43685.487,22533319.80823,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,0.2253331980823,0.0004860490969107,0.0022,欧洲,,,SPINEGUARD,,,,,,,,,,
FR0000065864,FR0000065864-ALXP,Sogeclair,SOG,ALSOG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Engineering and Contracting Services,ALSOG,SOGECLAIR,sogeclair,stock,19.9,19.9,67817450.09974,USD,Electronic Technology,Aerospace & Defense,True,EURONEXT,France,EUR,1.11261,0.6781745009974,2.2140939e-07,0.0,欧洲,,,SOGECLAIR,,,,,,,,,,
FR00140043Y1,FR00140043Y1-ALXP,SPARTOO,ALSPT,ALSPT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Apparel Retailers,ALSPT,SPARTOO,,stock,0.542,5109.434,10955421.29055,USD,Retail Trade,Internet Retail,True,EURONEXT,France,EUR,1.11261,0.1095542129054999,5.684807362740001e-05,0.0005,欧洲,,,SPARTOO,,,,,,,,,,
FR0010812230,FR0010812230-ALXP,Madvertise SA,ALMNG,ALSRS,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Media Agencies,ALSRS,SIRIUS MEDIA,metadvertise,stock,1.355,30575.575,29534729.34236,USD,Commercial Services,Advertising/Marketing Services,True,EURONEXT,France,EUR,1.11261,0.2953472934236,0.0003401869050075,0.0012,欧洲,,,SIRIUS MEDIA,,,,,,,,,,
FR0010528059,FR0010528059-ALXP,StreamWide,ALSTW,ALSTW,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALSTW,STREAMWIDE,,stock,17.75,3479.0,54707632.56882,USD,Communications,Specialty Telecommunications,True,EURONEXT,France,EUR,1.11261,0.5470763256882,3.87077019e-05,0.0001,欧洲,,,STREAMWIDE,,,,,,,,,,
FR0000033219,FR0000033219-XPAR,Altar��a,ALTA,ALTA,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Retail REITs,ALTA,ALTAREA,altarea,fund,102.6,76950.0,2371619453.8256,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,23.716194538256,0.000856153395,0.0,欧洲,,,ALTAREA,,,,XPAR,EUR,103.00,-0.19,11:17 CEST21 Jul 2023,103.20,20 Jul 2023
FR0011053636,FR0011053636-ALXP,Blockchain Group SA,ALTBG,ALTBG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Media Agencies,ALTBG,THE BLOCKCHAIN GROUP,the-blockchain-group,stock,0.1548,7787.6784,9718879.00665,USD,Commercial Services,Advertising/Marketing Services,True,EURONEXT,France,EUR,1.11261,0.0971887900665,8.664648864624002e-05,0.0009,欧洲,,,THE BLOCKCHAIN GROUP,,,,,,,,,,
FR0004197747,FR0004197747-ALXP,Theradiag SA,ALTER,ALTER,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALTER,THERADIAG,theradiag,stock,2.21,773.5,32104882.29575,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,0.3210488229575,8.606038350000002e-06,0.0,欧洲,,,THERADIAG,,,,,,,,,,
FR0010120402,FR0010120402-ALXP,Theraclion SA,ALTHE,ALTHE,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALTHE,THERACLION,theraclion,stock,0.608,306.432,20140150.85885,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,0.2014015085884999,3.4093930752000005e-06,0.0,欧洲,,,THERACLION,,,,,,,,,,
FR00140066X4,FR00140066X4-ALXP,METAVISIO,ALTHO,ALTHO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Hardware,ALTHO,METAVISIO (THOMSON COMPUTING),,stock,1.2,1393.2,12199982.74638,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,0.1219998274637999,1.550088252e-05,0.0001,欧洲,,,METAVISIO (THOMSON COMPUTING),,,,,,,,,,
FR0013286259,FR0013286259-ALXP,Theranexus SA,ALTHX,ALTHX,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALTHX,THERANEXUS,theranexus-sadir,stock,1.25,5528.75,10491755.5083,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.104917555083,6.1513425375e-05,0.0006,欧洲,,,THERANEXUS,,,,,,,,,,
NL0015000YE1,NL0015000YE1-ALXP,TME PHARMA,ALTME,ALTME,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALTME,TME PHARMA,tme-pharma-nv,stock,1.39,27257.9,8341727.89637,USD,Health Technology,Biotechnology,True,EURONEXT,Germany,EUR,1.11261,0.0834172789637,0.00030327412119,0.0036,欧洲,,,TME PHARMA,,,,,,,,,,
FR0004016699,FR0004016699-ALXP,Tunnel Prado Car��nage,SMTPC,ALTPC,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Transportation Services,ALTPC,SMTPC,smtpc,stock,27.8,4336.8,180670727.84838,USD,Transportation,Other Transportation,True,EURONEXT,France,EUR,1.11261,1.8067072784838,4.825167048e-05,0.0,欧洲,,,SMTPC,,,,,,,,,,
PTALT0AE0002,PTALT0AE0002-XLIS,Altri,ALTR,ALTR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Paper,ALTR,ALTRI SGPS,altri-sgps,stock,4.166,830958.692,959632359.29638,USD,Process Industries,Pulp & Paper,True,EURONEXT,Portugal,EUR,1.11261,9.5963235929638,0.0092453295030612,0.001,欧洲,,,ALTRI SGPS,,,,,,,,,,
FR0010397901,FR0010397901-ALXP,Trilogiq,ALTRI,ALTRI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Machinery: Industrial,ALTRI,TRILOGIQ,,stock,5.0,410.0,20807763.9,USD,Non-Energy Minerals,Steel,True,EURONEXT,France,EUR,1.11261,0.2080776389999999,4.561701e-06,0.0,欧洲,,,TRILOGIQ,,,,,,,,,,
FR0004175099,FR0004175099-ALXP,TronicS Microsystems SA,ALTRO,ALTRO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Semiconductors,ALTRO,TRONIC'S MICROSYSTEMS,,stock,4.0,300.0,40286202.2607,USD,Electronic Technology,Semiconductors,True,EURONEXT,France,EUR,1.11261,0.402862022607,3.33783e-06,0.0,欧洲,,,TRONIC'S MICROSYSTEMS,,,,,,,,,,
FR0010383877,FR0010383877-ALXP,TTI,ALTTI,ALTTI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALTTI,TRAVEL TECHNOLOGY,,stock,5.5,1380.5,48006552.88022,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.4800655288022,1.535958105e-05,0.0,欧洲,,,TRAVEL TECHNOLOGY,,,,,,,,,,
FR0010395681,FR0010395681-XPAR,Turenne Investissement,ALTUR,ALTUR,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Asset Managers and Custodians,ALTUR,ALTUR INVESTISSEMENT,altur-investissement,stock,8.6,4850.4,37532319.75801,USD,Finance,Investment Managers,True,EURONEXT,France,EUR,1.11261,0.3753231975801,5.3966035440000006e-05,0.0001,欧洲,,,ALTUR INVESTISSEMENT,,,,XPAR,EUR,8.60,0,09:20 CEST21 Jul 2023,8.60,20 Jul 2023
FR0013345493,FR0013345493-ALXP,Bio-UV Group SA,ALTUV,ALTUV,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Control and Filter,ALTUV,BIO-UV GROUP,bio-uv-sas,stock,3.8,74305.2,43147778.57962001,USD,Finance,Financial Conglomerates,True,EURONEXT,France,EUR,1.11261,0.4314777857962001,0.00082672708572,0.0019,欧洲,,,BIO-UV GROUP,,,,,,,,,,
FR0004166197,FR0004166197-ALXP,Evolis,ALTVO,ALTVO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Hardware,ALTVO,EVOLIS,evolis,stock,42.8,88168.0,248770333.0079,USD,Electronic Technology,Computer Peripherals,True,EURONEXT,France,EUR,1.11261,2.487703330079,0.0009809659848,0.0004,欧洲,,,EVOLIS,,,,,,,,,,
FR0010654087,FR0010654087-ALXP,TXCOM,ALTXC,ALTXC,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Telecommunications Equipment,ALTXC,TXCOM,,stock,10.6,2279.0,14475094.07674,USD,Electronic Technology,Electronic Equipment/Instruments,True,EURONEXT,France,EUR,1.11261,0.1447509407674,2.5356381900000003e-05,0.0002,欧洲,,,TXCOM,,,,,,,,,,
FR0000079147,FR0000079147-ALXP,U10 CORP.,ALU10,ALU10,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Household Furnishings,ALU10,U10 CORP,u10,stock,1.195,1.195,22773277.07908,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,0.2277327707908,1.32956895e-08,0.0,欧洲,,,U10 CORP,,,,,,,,,,
FR0011884378,FR0011884378-ALXP,Lucibel SA,ALUCI,ALUCI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Other,ALUCI,LUCIBEL,lucibel-sa,stock,0.737,13610.179,16314983.58204,USD,Electronic Technology,Semiconductors,True,EURONEXT,France,EUR,1.11261,0.1631498358204,0.0001514282125719,0.0009,欧洲,,,LUCIBEL,,,,,,,,,,
FR0012709160,FR0012709160-ALXP,Uniti SA,MLUNT,ALUNT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Residential REITs,ALUNT,UNITI,,stock,1.9,96.9,32472014.08121,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,0.3247201408121,1.07811909e-06,0.0,欧洲,,,UNITI,,,,,,,,,,
FR0010337865,FR0010337865-ALXP,VDI Group,ALVDI,ALUPG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Diversified Retailers,ALUPG,UPERGY,upergy,stock,2.8,53.2,14522544.46225,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,0.1452254446225,5.919085200000001e-07,0.0,欧洲,,,UPERGY,,,,,,,,,,
FR0011898584,FR0011898584-ALXP,UV Germi SA,ALUVI,ALUVI,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Electronic Equipment: Pollution Control,ALUVI,UV GERMI,uv-germi-sa,stock,5.9,15664.5,21053081.7585,USD,Producer Manufacturing,Industrial Machinery,True,EURONEXT,France,EUR,1.11261,0.2105308175849999,0.0001742847934499,0.0008,欧洲,,,UV GERMI,,,,,,,,,,
FR0013254851,FR0013254851-ALXP,Valbiotis SA,ALVAL,ALVAL,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALVAL,VALBIOTIS,valbiotis-sas,stock,4.1,24423.7,57763560.52775,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.11261,0.5776356052775,0.00027174052857,0.0005,欧洲,,,VALBIOTIS,,,,,,,,,,
FR0013419876,FR0013419876-ALXP,KUMULUS VAPE,MLVAP,ALVAP,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Retailers,ALVAP,KUMULUS VAPE,,stock,8.1,10181.7,28336621.85959,USD,Retail Trade,Specialty Stores,True,EURONEXT,France,EUR,1.11261,0.2833662185959,0.00011328261237,0.0004,欧洲,,,KUMULUS VAPE,,,,,,,,,,
FR0004045847,FR0004045847-ALXP,Voyageurs du Monde,ALVDM,ALVDM,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Travel and Tourism,ALVDM,VOYAGEURS DU MONDE,voyageurs-du-monde,stock,123.0,29028.0,524036768.23663,USD,Consumer Services,Other Consumer Services,True,EURONEXT,France,EUR,1.11261,5.2403676823663,0.0003229684308,0.0001,欧洲,,,VOYAGEURS DU MONDE,,,,,,,,,,
FR0013530102,FR0013530102-ALXP,VEOM Group,ALVG,ALVG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Consumer Electronics,ALVG,VEOM GROUP,cabasse,stock,1.82,52.78,5196820.86231,USD,Electronic Technology,Telecommunications Equipment,True,EURONEXT,France,EUR,1.11261,0.0519682086231,5.872355580000001e-07,0.0,欧洲,,,VEOM GROUP,,,,,,,,,,
FR0011532225,FR0011532225-ALXP,Vogo SA,ALVGO,ALVGO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALVGO,VOGO,vogo-saca,stock,4.3,1165.3,23799813.47106,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.2379981347106,1.296524433e-05,0.0001,欧洲,,,VOGO,,,,,,,,,,
FR0010326090,FR0010326090-ALXP,Vialife,ALVIA,ALVIA,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Retailers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0010095596,FR0010095596-ALXP,Onxeo,ONXEO,ALVIO,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Biotechnology,ALVIO,VALERIO THERAPEUTICS,onxeo-sa,stock,0.24,257.76,40652152.82425,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.4065215282425,2.8678635360000004e-06,0.0,欧洲,,,VALERIO THERAPEUTICS,,,,,,,,,,
FR0004029478,FR0004029478-ALXP,Visiativ SA,ALVIV,ALVIV,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Computer Services,ALVIV,VISIATIV,visiativ-sa,stock,32.5,6597.5,161149361.36739,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,1.6114936136739,7.340444475e-05,0.0,欧洲,,,VISIATIV,,,,,,,,,,
FR0013481835,FR0013481835-ALXP,Visiomed Group SA,ALVMG,ALVMG,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Medical Equipment,ALVMG,VISIOMED GROUP,visiomed,stock,0.4948,47741.7676,161412290.67678002,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.11261,1.6141229067678002,0.0005311796804943,0.0003,欧洲,,,VISIOMED GROUP,,,,,,,,,,
FR0010766667,FR0010766667-ALXP,Vente-Unique.Com SA,ALVU,ALVU,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Home Improvement Retailers,ALVU,VENTE UNIQUE.COM,vente-uniquecom-sa,stock,10.9,32.7,113246002.30438,USD,Retail Trade,Internet Retail,True,EURONEXT,France,EUR,1.11261,1.1324600230438,3.6382347e-07,0.0,欧洲,,,VENTE UNIQUE.COM,,,,,,,,,,
IT0004359037,IT0004359037-MTAA,algoWatt SpA,ALW,ALW,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Alternative Electricity,ALW,ALGOWATT,algowatt-spa,stock,0.507,2053.35,25546577.93479,USD,Technology Services,Packaged Software,True,MIL,Italy,EUR,1.11261,0.2554657793479,2.2845777435e-05,0.0001,欧洲,,,ALGOWATT,,,,MTAA,EUR,0.507,1.81,10:05 CEST21 Jul 2023,0.498,20 Jul 2023
FR0013079092,FR0013079092-ALXP,We. Connect SA,ALWEC,ALWEC,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Specialty Retailers,ALWEC,WE.CONNECT,we-connect,stock,14.8,1050.8,44205750.39276,USD,Electronic Technology,Computer Peripherals,True,EURONEXT,France,EUR,1.11261,0.4420575039276,1.169130588e-05,0.0,欧洲,,,WE.CONNECT,,,,,,,,,,
FR0010688440,FR0010688440-ALXP,WEDIA,ALWED,ALWED,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALWED,WEDIA,,stock,27.0,27.0,25812677.95106,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,0.2581267795106,3.004047e-07,0.0,欧洲,,,WEDIA,,,,,,,,,,
FR0014000P11,FR0014000P11-ALXP,Winfarm SA,ALWF,ALWF,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Farming/Fishing/Ranching and Plantations,ALWF,WINFARM,,stock,14.75,3392.5,31867650.40778,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,0.3186765040778,3.774529425e-05,0.0001,欧洲,,,WINFARM,,,,,,,,,,
FR0013143872,FR0013143872-ALXP,Witbe SA,ALWIT,ALWIT,D,EUR,710,EPA,ALXP,Euronext Paris,france,False,R,,Software,ALWIT,WITBE,witbenet,stock,7.18,21683.6,31700091.68623,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.3170009168623,0.00024125390196,0.0008,欧洲,,,WITBE,,,,,,,,,,
NL0012194724,NL0012194724-XAMS,Alumexx NV,ALX,ALX,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Chemicals: Diversified,ALX,ALUMEXX,alumexx-n-v,stock,0.665,1629.25,5179138.15958,USD,Non-Energy Minerals,Aluminum,True,EURONEXT,Netherlands,EUR,1.11261,0.0517913815958,1.8127198425e-05,0.0004,欧洲,,,ALUMEXX,,,,,,,,,,
