股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20230919],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20230919],美股@流通股[20230919],美股@上市板块,market_code,code
RDNT.O,雷网,28.100,0.286,医疗保健设备与用品,,1904410818.7,医疗保健,医疗保健设备与服务,医疗保健设备,20061128,67772627.0,67772627.0,Nasdaq Global Market,185,RDNT
SBCF.O,佛罗里达海岸线银行,22.350,-0.089,商业银行,,1901678112.15,金融,银行,综合性银行,19840203,85086269.0,85086269.0,Nasdaq Global Select Market,185,SBCF
TBBK.O,The Bancorp,35.010,-0.313,商业银行,,1900414815.57,金融,银行,区域性银行,20041223,54282057.0,54282057.0,Nasdaq Global Select Market,185,TBBK
AMBP.N,Ardagh Metal,3.185,-4.217,容器与包装,,1900368000.0,原材料,原材料,金属、玻璃和塑料容器,20210805,597600000.0,597600000.0,主板,169,AMBP
AVDX.O,AvidXchange,9.400,-2.692,软件,,1900180596.8,信息技术,软件与服务,应用软件,20211013,202146872.0,202146872.0,Nasdaq Global Select Market,185,AVDX
EVCM.O,EverCommerce,10.060,-1.469,软件,,1898731371.58,信息技术,软件与服务,应用软件,20210701,188740693.0,188740693.0,Nasdaq Global Select Market,185,EVCM
RC.N,Ready Capital,11.035,0.639,房地产管理和开发,,1896849108.42,房地产,房地产管理和开发,房地产服务,20130211,171971814.0,171971814.0,主板,169,RC
PTY.N,PIMCO企业与收入机会,13.990,1.595,资本市场,,1895747921.13,金融,金融服务,资产管理与托管银行,20021224,135313913.0,135313913.0,主板,169,PTY
QTWO.N,Q2 Holdings,32.380,-0.644,信息技术服务,,1893667636.8,信息技术,软件与服务,互联网服务和基础设施,20140320,58446532.0,58446532.0,主板,169,QTWO
ETY.N,EV税收管理型基金,12.035,0.334,资本市场,,1892631888.27,金融,金融服务,资产管理与托管银行,20061128,157326009.0,157326009.0,主板,169,ETY
FFBC.O,First Financial,19.880,-0.251,商业银行,,1891075994.36,金融,银行,区域性银行,19831223,95124547.0,95124547.0,Nasdaq Global Select Market,185,FFBC
GPRE.O,绿色平原,31.600,-3.038,石油、天然气与消费用燃料,生物质能[US],1881093268.8,能源,能源,石油与天然气的炼制和营销,20060315,59528268.0,59528268.0,Nasdaq Global Select Market,185,GPRE
THRM.O,Gentherm,56.980,1.969,汽车零部件,,1879801311.08,非日常生活消费品,汽车与汽车零部件,汽车零件与设备,19930610,32990546.0,32990546.0,Nasdaq Global Select Market,185,THRM
KTOS.O,克瑞拓斯安全防卫,14.630,-1.614,航空航天与国防,无人机[US],1873505891.18,工业,资本品,航天航空与国防,19991105,128059186.0,128059186.0,Nasdaq Global Select Market,185,KTOS
SBLK.O,星散海运,18.120,1.570,海上运输,,1869685201.2,工业,运输,海上运输,20071203,103183510.0,103183510.0,Nasdaq Global Select Market,185,SBLK
AKO.A.N,Andina饮料存托 A,,0.000,饮料,,1866321707.5529,日常消费品,食品、饮料与烟草,软饮料与不含酒精饮料,19940714,157761767.3333,157761767.3333,主板,169,AKO.A
BH.A.N,Biglari控股A类,,0.000,酒店、餐馆与休闲,,1863637776.0,非日常生活消费品,消费者服务,餐馆,20180502,2275504.0,2275504.0,主板,169,BH.A
WGO.N,温尼巴格实业,61.700,2.187,汽车,,1863087825.34,非日常生活消费品,汽车与汽车零部件,汽车制造商,19700909,30210602.0,30210602.0,主板,169,WGO
LGF.B.N,狮门娱乐B,7.940,-2.699,娱乐,,1861744148.68,通讯业务,媒体与娱乐,电影和娱乐,20161209,234772276.0,234772276.0,主板,169,LGF.B
CWK.N,Cushman & Wakefield,8.180,-1.563,房地产管理和开发,"英国概念[US],房地产服务[US]",1860363258.39,房地产,房地产管理和开发,房地产服务,20180802,227150581.0,227150581.0,主板,169,CWK
ROAD.O,Construction,35.260,-2.597,建筑与工程,,1859147708.46,工业,资本品,建筑与工程,20180504,52726821.0,52726821.0,Nasdaq Global Select Market,185,ROAD
MCW.N,Mister Car Wash,5.925,-1.658,综合消费者服务,,1853143981.93,非日常生活消费品,消费者服务,特殊消费者服务,20210625,312503201.0,312503201.0,主板,169,MCW
STRA.O,战略教育,75.750,0.278,综合消费者服务,,1852651307.25,非日常生活消费品,消费者服务,教育服务,19960725,24457443.0,24457443.0,Nasdaq Global Select Market,185,STRA
HLIO.N,Helios Technologies,56.020,-0.089,机械制造,,1849953784.0,工业,资本品,工业机械和用品及零部件,20211101,33034889.0,33034889.0,主板,169,HLIO
BNRE.N,Brookfield再保险,35.800,-1.815,保险,,1848897395.1,金融,保险,再保险,20210628,51789843.0,51789843.0,主板,169,BNRE
CMPR.O,Cimpress,69.930,0.086,商业服务与商业用品,,1843520813.82,工业,商业和专业服务,商业印刷,20050930,26362374.0,26362374.0,Nasdaq Global Select Market,185,CMPR
ATMU.N,Atmus Filtration,22.070,-1.781,机械制造,次新上市股[US],1837549379.76,工业,资本品,工业机械和用品及零部件,20230526,83297796.0,83297796.0,主板,169,ATMU
ODD.O,ODDITY Tech,32.260,-1.346,个人护理用品,次新上市股[US],1832608885.42,日常消费品,家庭与个人用品,个人护理用品,20230719,56807467.0,56807467.0,Nasdaq Global Market,185,ODD
SAH.N,索尼克汽车,51.660,-1.110,专营零售,,1831641784.8,非日常生活消费品,非必需消费品分销和零售,汽车零售,19971110,35441985.0,35441985.0,主板,169,SAH
B.N,巴恩斯,35.980,-0.937,机械制造,,1820536959.08,工业,资本品,工业机械和用品及零部件,19631014,50626723.0,50626723.0,主板,169,B
NMRA.O,Neumora,11.980,-19.054,制药,次新上市股[US],1820350170.08,医疗保健,制药、生物科技和生命科学,制药,20230915,151949096.0,151949096.0,Nasdaq Global Market,185,NMRA
DKL.N,Delek Logistics,42.200,0.677,石油、天然气与消费用燃料,,1815364230.4,能源,能源,石油与天然气的储存和运输,20121102,43586176.0,43586176.0,主板,169,DKL
BORR.N,Borr Drilling,7.370,-1.473,能源设备与服务,,1803956107.52,能源,能源,石油与天然气钻井,20190731,245102732.0,245102732.0,主板,169,BORR
MTX.N,Minerals,55.340,-0.054,化学制品,,1799669596.2,原材料,原材料,多种化学制品,19921023,32543754.0,32543754.0,主板,169,MTX
OLK.O,Olink Holding AB,14.450,-2.100,生命科学工具和服务,,1796752231.75,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20210325,124342715.0,124342715.0,Nasdaq Global Market,185,OLK
ATGE.N,Adtalem Global,43.120,1.149,综合消费者服务,教育服务板块,1792196512.2,非日常生活消费品,消费者服务,教育服务,19951114,41543730.0,41543730.0,主板,169,ATGE
PRIM.N,Primoris服务,33.480,-0.916,建筑与工程,,1787583822.96,工业,资本品,建筑与工程,20230404,53328873.0,53328873.0,主板,169,PRIM
NGVT.N,Ingevity,49.300,-1.635,化学制品,,1786951427.88,原材料,原材料,特种化学制品,20160516,36224436.0,36224436.0,主板,169,NGVT
RXRX.O,Recursion,8.440,-3.322,生物科技,,1786606233.32,医疗保健,制药、生物科技和生命科学,生物科技,20210416,211683203.0,211683203.0,Nasdaq Global Select Market,185,RXRX
SGHC.N,Super Group,3.580,1.705,酒店、餐馆与休闲,,1784671681.94,非日常生活消费品,消费者服务,赌场与赌博,20201123,498511643.0,498511643.0,主板,169,SGHC
VSTO.N,Vista Outdoor,30.730,1.286,休闲设备与用品,"枪械制造[US],体育[US]",1781903831.04,非日常生活消费品,耐用消费品与服装,休闲用品,20150129,58004682.0,58004682.0,主板,169,VSTO
ODP.O,欧迪办公,46.810,-0.171,专营零售,,1781094192.78,非日常生活消费品,非必需消费品分销和零售,其他专卖店,20140926,38049438.0,38049438.0,Nasdaq Global Select Market,185,ODP
ACDC.O,ProFrac Holding,11.160,0.450,能源设备与服务,,1778771675.88,能源,能源,石油天然气设备与服务,20220513,159388143.0,159388143.0,Nasdaq Global Select Market,185,ACDC
TSLX.N,Sixth Street专业贷款,20.375,0.493,金融服务,,1777103875.47,金融,金融服务,商业与住宅抵押贷款金融,20140321,87241231.0,87241231.0,主板,169,TSLX
SLVM.N,Sylvamo,42.330,0.690,纸类与林业产品,,1772963607.8,原材料,原材料,纸制品,20211001,41864548.0,41864548.0,主板,169,SLVM
DVAX.O,德纳维制药,13.730,1.179,生物科技,,1768387711.61,医疗保健,制药、生物科技和生命科学,生物科技,20040219,128797357.0,128797357.0,Nasdaq Global Select Market,185,DVAX
SCL.N,史提宾,78.945,-0.579,化学制品,,1764401201.92,原材料,原材料,特种化学制品,19960314,22351168.0,22351168.0,主板,169,SCL
BFH.N,Bread Financial,35.080,1.917,专业服务,信息技术板块,1762363633.91,工业,商业和专业服务,数据处理和外包服务,20010608,50224099.0,50224099.0,主板,169,BFH
PATK.O,帕特里克工业,79.340,0.916,休闲设备与用品,,1762298810.56,非日常生活消费品,耐用消费品与服装,休闲用品,,22211984.0,22211984.0,Nasdaq Global Select Market,185,PATK
AGM.N,联邦农业抵押贷款C,162.470,-1.211,金融服务,,1759064761.76,金融,金融服务,综合金融服务,19940504,10837018.0,10837018.0,主板,169,AGM
FWRD.O,福沃运输,68.440,-1.198,航空货运与物流,物流[US],1758614323.96,工业,运输,航空货运与物流,19931119,25695709.0,25695709.0,Nasdaq Global Select Market,185,FWRD
TGS.N,南部燃气股份有限公司,11.710,-3.151,石油、天然气与消费用燃料,,1758449831.488,能源,能源,综合性石油与天然气企业,19941117,150552211.6,150552211.6,主板,169,TGS
SKYW.O,西空航空,41.790,0.000,客运航空公司,,1757804244.84,工业,运输,客运航空公司,19860627,42062796.0,42062796.0,Nasdaq Global Select Market,185,SKYW
VCYT.O,Veracyte,24.110,-0.904,医疗保健设备与用品,,1754015591.73,医疗保健,医疗保健设备与服务,医疗保健设备,20131030,72750543.0,72750543.0,Nasdaq Global Market,185,VCYT
BKU.N,BankUnited,23.570,-1.050,商业银行,,1753217352.88,金融,银行,区域性银行,20110128,74414998.0,74414998.0,主板,169,BKU
SXI.N,Standex国际,147.970,0.755,机械制造,,1752992071.54,工业,资本品,工业机械和用品及零部件,19691106,11830153.0,11830153.0,主板,169,SXI
CLM.A,Cornerstone,8.055,-0.494,资本市场,,1752634724.62,金融,金融服务,资产管理与托管银行,20030221,217448477.0,217448477.0,主板,170,CLM
MXL.O,MaxLinear,21.630,-0.323,半导体产品与设备,,1752372575.94,信息技术,半导体产品与设备,半导体产品,20211213,81015838.0,81015838.0,Nasdaq Global Select Market,185,MXL
OUT.N,OUTFRONT Media,10.615,1.531,媒体,,1751103237.98,通讯业务,媒体与娱乐,广告,20140328,165042718.0,165042718.0,主板,169,OUT
ACLX.O,Arcellx,36.190,6.787,生物科技,,1750111522.39,医疗保健,制药、生物科技和生命科学,生物科技,20220204,48358981.0,48358981.0,Nasdaq Global Select Market,185,ACLX
SIMO.O,慧荣科技,52.230,0.928,半导体产品与设备,"固态硬盘[US],移动互联网[US]",1744861607.64,信息技术,半导体产品与设备,半导体产品,20050630,33407268.0,33407268.0,Nasdaq Global Select Market,185,SIMO
TOWN.O,唐恩银行,23.220,1.221,商业银行,,1738696742.28,金融,银行,区域性银行,20071009,74879274.0,74879274.0,Nasdaq Global Select Market,185,TOWN
CSIQ.O,阿特斯太阳能,26.840,0.600,电子设备、仪器和元件,"太阳能[US],明星股[US],光伏概念[US],SEC确定摘牌名单[US],中概股指数[US],美国中资概念股",1735299430.04,信息技术,技术硬件与设备,电子元件,20061109,64653481.0,64653481.0,Nasdaq Global Select Market,185,CSIQ
CVAC.O,Curevac,7.730,-0.387,生物科技,,1730616239.32,医疗保健,制药、生物科技和生命科学,生物科技,20200814,223883084.0,223883084.0,Nasdaq Global Market,185,CVAC
TLRY.O,Tilray Brands,2.460,-3.906,制药,"大麻概念股[US],大麻概念股[US],WSB概念[US]",1730012771.04,医疗保健,制药、生物科技和生命科学,制药,20180719,703257224.0,703257224.0,Nasdaq Global Select Market,185,TLRY
ERO.N,Ero Copper,18.540,-2.525,金属与采矿,金属铜[US],1729048586.63,原材料,原材料,多种金属与采矿,20210615,93310771.0,93310771.0,主板,169,ERO
MIR.N,Mirion Technologies,7.640,-0.650,专业服务,,1725040504.88,工业,商业和专业服务,调查和咨询服务,20200820,225790642.0,225790642.0,主板,169,MIR
ANDE.O,安德森斯,51.000,0.830,食品,,1721361486.0,日常消费品,食品、饮料与烟草,农产品与服务,19960223,33752186.0,33752186.0,Nasdaq Global Select Market,185,ANDE
PEB.N,Pebblebrook酒店信托,14.280,-0.696,酒店及度假村REIT,,1719561556.47,房地产,房地产投资信托（REITs）,酒店及度假村REIT,20091209,120501861.0,120501861.0,主板,169,PEB
LILA.O,Liberty Latin A,8.270,0.242,媒体,巴菲特持股[US],1718615751.17,通讯业务,媒体与娱乐,有线和卫星电视,20180102,207813271.0,207813271.0,Nasdaq Global Select Market,185,LILA
GVA.N,花岗岩建筑,39.110,-0.026,建筑与工程,,1717718122.47,工业,资本品,建筑与工程,19900420,43920177.0,43920177.0,主板,169,GVA
LILAK.O,Liberty Latin C,8.260,0.243,媒体,巴菲特持股[US],1716537618.46,通讯业务,媒体与娱乐,有线和卫星电视,20180102,207813271.0,207813271.0,Nasdaq Global Select Market,185,LILAK
SPNT.N,SiriusPoint,10.430,-0.287,保险,,1715746306.12,金融,保险,再保险,20130815,164501084.0,164501084.0,主板,169,SPNT
PTON.O,Peloton Interactive,4.800,3.672,休闲设备与用品,,1713632232.0,非日常生活消费品,耐用消费品与服装,休闲用品,20190926,357006715.0,357006715.0,Nasdaq Global Select Market,185,PTON
ZETA.N,Zeta Global Holdings,7.990,1.011,软件,,1711194921.26,信息技术,软件与服务,应用软件,20210610,214167074.0,214167074.0,主板,169,ZETA
ROIC.O,零售成长投资,13.580,0.444,零售REIT,,1711131536.1,房地产,房地产投资信托（REITs）,零售REIT,20091103,126003795.0,126003795.0,Nasdaq Global Select Market,185,ROIC
HLMN.O,Hillman Solutions,8.780,1.386,家庭耐用消费品,,1710294867.12,非日常生活消费品,耐用消费品与服装,家用器具与特殊消费品,20201203,194794404.0,194794404.0,Nasdaq Capital Market,186,HLMN
FL.N,富乐客,18.150,1.567,专营零售,,1708988572.5,非日常生活消费品,非必需消费品分销和零售,服装零售,19120626,94159150.0,94159150.0,主板,169,FL
AGYS.O,诶吉利斯,67.390,-0.810,软件,,1708600534.02,信息技术,软件与服务,应用软件,19710101,25353918.0,25353918.0,Nasdaq Global Select Market,185,AGYS
KAR.N,OPENLANE,15.610,0.322,综合消费者服务,,1707496221.6,非日常生活消费品,消费者服务,特殊消费者服务,20091211,109454886.0,109454886.0,主板,169,KAR
CBAY.O,Cymabay Therapeutics,15.410,-3.386,制药,,1705905753.97,医疗保健,制药、生物科技和生命科学,制药,20140618,110701217.0,110701217.0,Nasdaq Capital Market,186,CBAY
UPWK.O,Upwork,12.640,0.637,软件,,1704928666.08,信息技术,软件与服务,应用软件,20181003,134883597.0,134883597.0,Nasdaq Global Market,185,UPWK
CWH.N,露营世界控股,20.230,-1.269,专营零售,,1699668461.75,非日常生活消费品,非必需消费品分销和零售,汽车零售,20161007,84017225.0,84017225.0,主板,169,CWH
WAFD.O,华盛顿联邦储蓄,26.210,-1.169,商业银行,,1696560928.88,金融,银行,综合性银行,19821112,64729528.0,64729528.0,Nasdaq Global Select Market,185,WAFD
WMK.N,韦斯市场,63.000,-0.615,日常消费品分销和零售,,1694870893.43,日常消费品,日常消费品分销和零售,食品零售,19650604,26898443.0,26898443.0,主板,169,WMK
VGR.N,Vector烟草集团,10.860,0.000,烟草,,1693432597.2,日常消费品,食品、饮料与烟草,烟草,19871009,155933020.0,155933020.0,主板,169,VGR
PLUS.O,正羽科技,62.740,1.554,电子设备、仪器和元件,,1690084034.22,信息技术,技术硬件与设备,技术产品经销商,20080903,26937903.0,26937903.0,Nasdaq Global Select Market,185,PLUS
CLBK.O,哥伦比亚金融,16.030,-0.620,商业银行,,1689120421.59,金融,银行,区域性银行,20180420,105372453.0,105372453.0,Nasdaq Global Select Market,185,CLBK
MSGE.N,Madison Square,33.080,3.021,娱乐,,1688766451.48,通讯业务,媒体与娱乐,电影和娱乐,20230421,51050981.0,51050981.0,主板,169,MSGE
IDYA.O,IDEAYA生物科学,29.280,1.526,生物科技,,1685334371.52,医疗保健,制药、生物科技和生命科学,生物科技,20190523,57559234.0,57559234.0,Nasdaq Global Market,185,IDYA
ETWO.N,E2open Parent,4.955,-1.587,专业服务,,1684255916.0,工业,商业和专业服务,数据处理和外包服务,20200615,339567725.0,339567725.0,主板,169,ETWO
DRH.N,Diamondrock,8.030,-0.864,酒店及度假村REIT,,1683306391.91,房地产,房地产投资信托（REITs）,酒店及度假村REIT,20050526,209627197.0,209627197.0,主板,169,DRH
IVT.N,Inventrust,24.800,1.432,零售REIT,,1674101794.65,房地产,房地产投资信托（REITs）,零售REIT,20211012,67531335.0,67531335.0,主板,169,IVT
IBTX.O,独立银行集团,40.540,0.971,商业银行,,1673734804.86,金融,银行,区域性银行,20130403,41286009.0,41286009.0,Nasdaq Global Select Market,185,IBTX
CSGS.O,CSG系统国际,52.680,0.496,专业服务,,1672526573.28,工业,商业和专业服务,数据处理和外包服务,19960228,31748796.0,31748796.0,Nasdaq Global Select Market,185,CSGS
PI.O,Impinj,62.140,0.975,互动媒体与服务,,1669053244.82,通讯业务,媒体与娱乐,互动媒体与服务,20160721,26859563.0,26859563.0,Nasdaq Global Select Market,185,PI
FRME.O,第一招商股份,27.900,-0.747,商业银行,,1666375599.6,金融,银行,区域性银行,19890623,59726724.0,59726724.0,Nasdaq Global Select Market,185,FRME
MARA.O,Marathon Digital,9.560,-2.349,专业服务,区块链[US],1666070214.12,工业,商业和专业服务,调查和咨询服务,20140728,174275127.0,174275127.0,Nasdaq Capital Market,186,MARA
HBM.N,Hudbay矿产,4.800,-4.183,金属与采矿,金属铜[US],1665345285.11,原材料,原材料,铜,20101025,346225631.0,346225631.0,主板,169,HBM
