isin,euronext_code,证券名称,degiro_symbol,证券代码,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,full_symbol,isin_tv,logoid,type,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,总市值,成交额,换手率,地区,is_primary_listing,primary_symbol,ticker_title,code,correct_industry,名称翻译,en_name,dr_name,一级行业,二级行业,三级行业,市场,异动值,exchange_code,trade_currency,最新价,涨跌幅,last_traded_at,close_price,trading_date
BE0974400328,BE0974400328-XBRU,AZELIS GROUP,AZE,AZE,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Chemicals: Diversified,EURONEXT:AZE,BE0974400328,azelis-nv,stock,2253247.4,5946371608.7808,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,Belgium,EUR,1.07119,59.463716087807995,0.02413656082406,0.0004,欧洲,True,EURONEXT:AZE,AZELIS,,,,AZELIS GROUP,,消费,经销商,批发经销商,比利时,9.544226978285464e-05,XBRU,EUR,22.70,-0.18,15:28 CEST26 Apr 2024,22.74,25 Apr 2024
IT0003261697,IT0003261697-MTAA,Azimut Holding,AZM,AZM,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Asset Managers and Custodians,MIL:AZM,IT0003261697,azimut,stock,6306135.55,3624172892.3777,USD,Finance,Financial Conglomerates,True,MIL,Italy,EUR,1.07119,36.24172892377699,0.067550693398045,0.0019,欧洲,True,MIL:AZM,AZIMUT,,,,Azimut Holding,,金融,资产管理,金融集团,意大利,0.016940990339852,MTAA,EUR,24.62,1.74,15:33 CEST26 Apr 2024,24.20,25 Apr 2024
NL00150006Z9,NL00150006Z9-XAMS,Azerion Group N.V.,AZRN,AZRN,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Electronic Entertainment,EURONEXT:AZRN,NL00150006Z9,azerion-group-n-v,stock,6023157.444,215473238.273,USD,Finance,Finance/Rental/Leasing,True,EURONEXT,Netherlands,EUR,1.07119,2.15473238273,0.0645194602243836,0.0299,欧洲,True,EURONEXT:AZRN,AZERION,,,,Azerion Group N.V.,,金融,资产管理,金融租赁,荷兰,0.0121573763773583,XAMS,EUR,1.686,0.96,15:03 CEST26 Apr 2024,1.67,25 Apr 2024
IT0004412497,IT0004412497-MTAA,BASTOGI SPA,B,B,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Professional Business Support Services,MIL:B,IT0004412497,bastogi-spa,stock,29982.96,44022425.8846,USD,Finance,Real Estate Development,True,MIL,Italy,EUR,1.07119,0.4402242588459999,0.000321174469224,0.0007,欧洲,True,MIL:B,BASTOGI SPA,,,,BASTOGI SPA,,金融,房地产,房地产开发,意大利,0.0004105286918584,MTAA,EUR,0.36,-2.44,15:01 CEST26 Apr 2024,0.369,25 Apr 2024
LU2355630455,LU2355630455-XAMS,BenevolentAI,BAI,BAI,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Biotechnology,EURONEXT:BAI,LU2355630455,,stock,9402.36,87524090.2456,USD,Health Technology,Biotechnology,True,EURONEXT,United Kingdom,EUR,1.07119,0.875240902456,0.000100717140084,0.0001,欧洲,True,EURONEXT:BAI,BENEVOLENTAI,,,,BenevolentAI,,医药,医疗,生物技术,荷兰,0.0001422311167463,XAMS,EUR,0.66,-2.94,15:11 CEST26 Apr 2024,0.68,25 Apr 2024
MC0000031187,MC0000031187-XPAR,Bains de Mer Monaco,BAIN,BAIN,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Casinos and Gambling,EURONEXT:BAIN,MC0000031187,bains-mer-monaco,stock,4601.0,2866593389.2905,USD,Consumer Services,Hotels/Resorts/Cruise lines,True,EURONEXT,Monaco,EUR,1.07119,28.665933892905,4.9285451900000005e-05,0.0,欧洲,True,EURONEXT:BAIN,BAINS MER MONACO,,,,Bains de Mer Monaco,,消费,可选消费,酒店,法国,1.2737571134196464e-05,XPAR,EUR,107.00,-1.83,11:36 CEST26 Apr 2024,109.00,25 Apr 2024
FR0013258399,FR0013258399-XPAR,Balyo SA,BALYO,BALYO,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Machinery: Industrial,EURONEXT:BALYO,FR0013258399,,stock,127.8,22782372.6815,USD,Producer Manufacturing,Industrial Machinery,True,EURONEXT,France,EUR,1.07119,0.227823726815,1.3689808200000002e-06,0.0,欧洲,True,EURONEXT:BALYO,BALYO,,,,Balyo SA,,制造业,机械,机械加工设备,法国,2.780663364546271e-06,XPAR,EUR,0.60,-3.07,12:43 CEST26 Apr 2024,0.619,25 Apr 2024
IT0005218380,IT0005218380-MTAA,Banco BPM,BAMI,BAMI,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Banks,MIL:BAMI,IT0005218380,banco-bpm,stock,59573855.878,9893972925.4838,USD,Finance,Major Banks,True,MIL,Italy,EUR,1.07119,98.939729254838,0.6381491867795482,0.0064,欧洲,True,MIL:BAMI,Banca Mediolanum,,,,Banco BPM,,金融,银行,主要银行,意大利,0.1363812344931518,MTAA,EUR,6.222,1.97,15:33 CEST26 Apr 2024,6.102,25 Apr 2024
NL0000337319,NL0000337319-XAMS,皇家BAM,BAMNB,BAMNB,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Construction,EURONEXT:BAMNB,NL0000337319,koninklijke-bam-groep-n-v,stock,812905.728,1188280988.8983,USD,Industrial Services,Engineering & Construction,True,EURONEXT,Netherlands,EUR,1.07119,11.882809888983,0.0087077648677632,0.0007,欧洲,True,EURONEXT:BAMNB,KONINKLIJKE BAM GROEP N.V.,,,皇家BAM,BAM Groep Koninklijke,,制造业,建筑业,建筑工程,荷兰,0.0004721631984062,XAMS,EUR,3.866,-0.87,15:33 CEST26 Apr 2024,3.90,25 Apr 2024
IT0001033700,IT0001033700-MTAA,BasicNet,BAN,BAN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Apparel Retailers,MIL:BAN,IT0001033700,basicnet-spa,stock,47022.52,184478262.5918,USD,Commercial Services,Miscellaneous Commercial Services,True,MIL,Italy,EUR,1.07119,1.844782625918,0.000503700531988,0.0003,欧洲,True,MIL:BAN,BASICNET,,,,BasicNet,,消费,商业服务,综合商业,意大利,0.0001656356004437,MTAA,EUR,3.86,1.31,15:02 CEST26 Apr 2024,3.81,25 Apr 2024
BE0003870871,BE0003870871-XBRU,Banimmo A,BANI,BANI,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,EURONEXT:BANI,BE0003870871,banimmo-a,stock,10047.72,45616257.4897,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.07119,0.4561625748969999,0.000107630171868,0.0002,欧洲,True,EURONEXT:BANI,BANIMMO A,,,,Banimmo A,,金融,房地产,房地产开发,比利时,7.095521341703803e-05,XBRU,EUR,3.72,-1.59,15:15 CEST26 Apr 2024,3.78,25 Apr 2024
BE0974362940,BE0974362940-XBRU,巴可公司,BAR,BAR,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Computer Hardware,EURONEXT:BAR,BE0974362940,barco,stock,875753.36,1263218679.1998,USD,Electronic Technology,Electronic Equipment/Instruments,True,EURONEXT,Belgium,EUR,1.07119,12.632186791998,0.009380982416984,0.0007,欧洲,True,EURONEXT:BAR,BARCO,,,巴可公司,Barco,,科技,电子,仪器设备,比利时,0.0004928859631765,XBRU,EUR,13.01,-0.84,15:33 CEST26 Apr 2024,13.12,25 Apr 2024
BE0003674851,BE0003674851-XBRU,Basilix,BAS,BAS,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,,,,,,,,,,,,,,,,,,,,,,,,,Basilix,,,,,,,,,,,,,
FR0004023208,FR0004023208-XPAR,Les Nouveaux Constructeurs,LNC,BASS,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Real Estate Holding and Development,EURONEXT:BASS,FR0004023208,bassac-sa,stock,22608.3,755664954.5634,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.07119,7.556649545634,0.00024217784877,0.0,欧洲,True,EURONEXT:BASS,BASSAC,,,,Les Nouveaux Constructeurs,,金融,房地产,房地产开发,法国,2.613210350070307e-06,XPAR,EUR,42.90,-0.23,15:33 CEST26 Apr 2024,43.00,25 Apr 2024
FR0000120966,FR0000120966-XPAR,SOCIETE BIC S.A.,BB,BB,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Nondurable Household Products,EURONEXT:BB,FR0000120966,bic,stock,410345.1999999999,2906638452.7516,USD,Producer Manufacturing,Industrial Conglomerates,True,EURONEXT,France,EUR,1.07119,29.066384527515996,0.00439557674788,0.0002,欧洲,True,EURONEXT:BB,BIC,,,,SOCIETE BIC S.A.,,制造业,机械,工业集团,法国,0.0001929755897086,XPAR,EUR,65.30,0.62,15:18 CEST26 Apr 2024,64.90,25 Apr 2024
NL0000339703,NL0000339703-XAMS,Beter Bed Holding,BBED,BBED,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Home Improvement Retailers,,,,,,,,,,,,,,,,,,,,,,,,,Beter Bed Holding,,,,,,,,,,,,,
ES0113211835,ES0113211835-TNLB,Banco Bilbao Vizcaya Argentaria SA,BBV,BBV,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Banks,,,,,,,,,,,,,,,,,,,,,,,,,Banco Bilbao Vizcaya Argentaria SA,,,,,,,,,,,,,
IT0004764699,IT0004764699-MTAA,Brunello Cucinelli,BC,BC,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Clothing and Accessories,MIL:BC,IT0004764699,brunello-cucinelli,stock,4223180.0,6900464448.439199,USD,Consumer Non-Durables,Apparel/Footwear,True,MIL,Italy,EUR,1.07119,69.00464448439199,0.045238281842,0.0007,欧洲,True,MIL:BC,BRUNELLO CUCINELLI,,,,Brunello Cucinelli,,消费,日常消费,服装鞋类,意大利,0.0086265068305542,MTAA,EUR,96.20,1.69,15:33 CEST26 Apr 2024,94.60,25 Apr 2024
BE0974281132,BE0974281132-XBRU,Biocartis Group,BCART,BCART,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Health Care Services,,,,,,,,,,,,,,,,,,,,,,,,,Biocartis Group,,,,,,,,,,,,,
PTBCP0AM0015,PTBCP0AM0015-XLIS,Banco Comercial Portugues SA,BCP,BCP,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,CX,Banks,EURONEXT:BCP,PTBCP0AM0015,b-c-p-bco-comercial-portugues,stock,18944436.5551,5181603406.6435995,USD,Finance,Major Banks,True,EURONEXT,Portugal,EUR,1.07119,51.816034066436,0.2029309099345757,0.0039,欧洲,True,EURONEXT:BCP,B.C.P.-BCO COMERCIAL PORTUGUES,,,,Banco Comercial Portugues SA,,金融,银行,主要银行,葡萄牙,0.0646149050178899,,,,,,,
IT0001041000,IT0001041000-MTAA,Banco di Desio e della Brianza,BDB,BDB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Banks,MIL:BDB,IT0001041000,banco-desio-e-della-brianza,stock,82703.25,639942741.492,USD,Finance,Regional Banks,True,MIL,Italy,EUR,1.07119,6.39942741492,0.000885908943675,0.0001,欧洲,True,MIL:BDB,BCO DESIO BRIANZA,,,,Banco di Desio e della Brianza,,金融,银行,地区银行,意大利,9.4450526599048e-06,MTAA,EUR,4.52,1.8,15:18 CEST26 Apr 2024,4.44,25 Apr 2024
IT0001223277,IT0001223277-MTAA,Beghelli,BE,BE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Electronic Equipment: Gauges and Meters,MIL:BE,IT0001223277,beghelli-spa,stock,5071.6320000000005,49577617.3746,USD,Producer Manufacturing,Electrical Products,True,MIL,Italy,EUR,1.07119,0.495776173746,5.4326814820800006e-05,0.0001,欧洲,True,MIL:BE,BEGHELLI,,,,Beghelli,,制造业,机械,电力设备,意大利,3.9932053246174725e-05,MTAA,EUR,0.228,-1.72,12:39 CEST26 Apr 2024,0.232,25 Apr 2024
BE0003661726,BE0003661726-XBRU,Beaulieulaan,BEAB,BEAB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Open End and Miscellaneous Investment Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,Beaulieulaan,,,,,,,,,,,,,
IT0001268561,IT0001268561-MTAA,B & C Speakers,BEC,BEC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Consumer Electronics,MIL:BEC,IT0001268561,bandc-speakers-spa,stock,20732.8,199194086.8148,USD,Consumer Durables,Electronics/Appliances,True,MIL,Italy,EUR,1.07119,1.991940868148,0.00022208768032,0.0001,欧洲,True,MIL:BEC,B&C SPEAKERS,,,,B & C Speakers,,消费,可选消费,电子电器,意大利,0.0,MTAA,EUR,17.05,0,14:01 CEST26 Apr 2024,17.05,25 Apr 2024
BE0974258874,BE0974258874-XBRU,贝卡尔特,BEKB,BEKB,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Iron and Steel,EURONEXT:BEKB,BE0974258874,bekaert,stock,350344.8,2541696702.5494,USD,Producer Manufacturing,Metal Fabrication,True,EURONEXT,Belgium,EUR,1.07119,25.416967025494,0.00375285846312,0.0001,欧洲,True,EURONEXT:BEKB,BEKAERT,,,贝卡尔特,NV Bekaert SA,,制造业,机械,金属加工,比利时,0.0007431776740567,XBRU,EUR,46.86,1.65,15:31 CEST26 Apr 2024,46.10,25 Apr 2024
BE0003723377,BE0003723377-XBRU,Beluga,BELU,BELU,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Diversified Financial Services ,,,,,,,,,,,,,,,,,,,,,,,,,Beluga,,,,,,,,,,,,,
BE0974314461,BE0974314461-XBRU,BELYSSE GROUP N.V.,BALTA,BELYS,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Household Furnishings,EURONEXT:BELYS,BE0974314461,balta,stock,85.0,32773008.1122,USD,Consumer Durables,Home Furnishings,True,EURONEXT,Belgium,EUR,1.07119,0.3277300811219999,9.105115e-07,0.0,欧洲,True,EURONEXT:BELYS,BELYSSE,,,,BELYSSE GROUP N.V.,,消费,可选消费,家居摆设,比利时,0.0,XBRU,EUR,0.85,0,10:52 CEST26 Apr 2024,0.85,25 Apr 2024
FR0000035164,FR0000035164-XPAR,Beneteau,BEN,BEN,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Recreational Vehicles and Boats,EURONEXT:BEN,FR0000035164,beneteau,stock,145140.0,1074641906.6646,USD,Consumer Durables,Recreational Products,True,EURONEXT,France,EUR,1.07119,10.746419066645998,0.001554725166,0.0001,欧洲,True,EURONEXT:BEN,BENETEAU,,,,Beneteau,,消费,可选消费,休闲产品,法国,0.0,XPAR,EUR,12.32,0.16,15:23 CEST26 Apr 2024,12.30,25 Apr 2024
FR0000062341,FR0000062341-XPAR,Financire et Immobilire de l'Etang de Berre et de la Mediterrane,BERR,BERR,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Real Estate Holding and Development,,,,,,,,,,,,,,,,,,,,,,,,,Financire et Immobilire de l'Etang de Berre et de la Mediterrane,,,,,,,,,,,,,
NL0012866412,NL0012866412-XAMS,贝思半导体,BESI,BESI,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Semiconductors,EURONEXT:BESI,NL0012866412,be-semiconductor-industries,stock,53684070.0,11776682781.1075,USD,Producer Manufacturing,Semiconductors,True,EURONEXT,Netherlands,EUR,1.07119,117.766827811075,0.575058389433,0.0049,欧洲,True,EURONEXT:BESI,BE SEMICONDUCTOR INDUSTRIES N.V.,BESI,Semiconductors,贝思半导体,BE Semiconductor Industries,,科技,电子,半导体,荷兰,0.5496943639305545,XAMS,EUR,127.60,-6.18,15:33 CEST26 Apr 2024,136.00,25 Apr 2024
NL0000285278,NL0000285278-XAMS,Bever Holding,BEVER,BEVER,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Real Estate Holding and Development,EURONEXT:BEVER,NL0000285278,bever-holding-gewone-aandelen,stock,1471.08,45012176.139,USD,Finance,Investment Banks/Brokers,True,EURONEXT,Netherlands,EUR,1.07119,0.45012176139,1.5758061852e-05,0.0,欧洲,True,EURONEXT:BEVER,BEVER HOLDING GEWONE AANDELEN,,,,Bever Holding,,金融,资产管理,投资银行,荷兰,0.0,,,,,,,
IT0005244402,IT0005244402-MTAA,BFF Bank,BFF,BFF,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Diversified Financial Services ,MIL:BFF,IT0005244402,bff-bank,stock,1958186.88,2330149263.0836,USD,Finance,Finance/Rental/Leasing,True,MIL,Italy,EUR,1.07119,23.301492630836,0.020975902039872,0.0009,欧洲,True,MIL:BFF,BFF BANK,,,,BFF Bank,,金融,资产管理,金融租赁,意大利,0.0114261964833852,MTAA,EUR,12.00,3.27,15:30 CEST26 Apr 2024,11.62,25 Apr 2024
IT0005187460,IT0005187460-MTAA,BF,BFG,BFG,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Farming/Fishing/Ranching and Plantations,MIL:BFG,IT0005187460,bf,stock,27955.08,1030984917.489,USD,Process Industries,Agricultural Commodities/Milling,True,MIL,Italy,EUR,1.07119,10.30984917489,0.000299452021452,0.0,欧洲,True,MIL:BFG,B.F,,,,BF,,制造业,化工,农产品,意大利,3.972557262810662e-06,MTAA,EUR,3.66,-0.27,15:12 CEST26 Apr 2024,3.67,25 Apr 2024
NL0011872650,NL0011872650-XAMS,Basic Fit,BFIT,BFIT,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Recreational Services,EURONEXT:BFIT,NL0011872650,basic-fit,stock,4209853.6,1488178196.181,USD,Consumer Services,Other Consumer Services,True,EURONEXT,Netherlands,EUR,1.07119,14.88178196181,0.04509553077784,0.003,欧洲,True,EURONEXT:BFIT,BASIC-FIT,,,,Basic Fit,,消费,可选消费,其他消费者服务,荷兰,0.0040301412313026,XAMS,EUR,21.20,0.86,15:28 CEST26 Apr 2024,21.02,25 Apr 2024
IT0001031084,IT0001031084-MTAA,Banca Generali,BGN,BGN,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Banks,MIL:BGN,IT0001031084,banca-generali,stock,2084053.6,4456209653.471999,USD,Finance,Investment Managers,True,MIL,Italy,EUR,1.07119,44.56209653471999,0.02232417375784,0.0005,欧洲,True,MIL:BGN,BANCA GENERALI,,,,Banca Generali,,金融,资产管理,投资经理,意大利,0.0027796657365205,MTAA,EUR,36.44,1.17,15:33 CEST26 Apr 2024,36.02,25 Apr 2024
IT0004222102,IT0004222102-MTAA,Bialetti Industrie,BIA,BIA,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Household Equipment and Products,MIL:BIA,IT0004222102,bialetti-industrie-spa,stock,2494.7,40296983.838,USD,Consumer Durables,Home Furnishings,True,MIL,Italy,EUR,1.07119,0.40296983838,2.672297693e-05,0.0001,欧洲,True,MIL:BIA,BIALETTI INDUSTRIE,,,,Bialetti Industrie,,消费,可选消费,家居摆设,意大利,1.915914008928232e-05,MTAA,EUR,0.247,1.65,11:04 CEST26 Apr 2024,0.243,25 Apr 2024
IT0005516130,IT0005516130-MTAA,BIOERA,BIE,BIE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Food Products,,,,,,,,,,,,,,,,,,,,,,,,,BIOERA,,,,,,,MTAA,EUR,0.09,0.67,14:41 CEST26 Apr 2024,0.0894,25 Apr 2024
FR0000074072,FR0000074072-XPAR,Bigben Interactive,BIG,BIG,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Electronic Entertainment,EURONEXT:BIG,FR0000074072,bigben-interactive,stock,12344.42,48015638.5233,USD,Electronic Technology,Computer Peripherals,True,EURONEXT,France,EUR,1.07119,0.4801563852329999,0.000132232192598,0.0003,欧洲,True,EURONEXT:BIG,BIGBEN INTERACTIVE,,,,Bigben Interactive,,科技,电子,电脑周边,法国,5.721439707101925e-05,XPAR,EUR,2.45,0,15:30 CEST26 Apr 2024,2.45,25 Apr 2024
FR0013280286,FR0013280286-XPAR,Biomerieux SA,BIM,BIM,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Medical Equipment,EURONEXT:BIM,FR0013280286,biomerieux,stock,2277576.0,12616336475.9642,USD,Health Technology,Medical Specialties,True,EURONEXT,France,EUR,1.07119,126.163364759642,0.0243971663544,0.0002,欧洲,True,EURONEXT:BIM,BIOMERIEUX,,,,Biomerieux SA,,医药,医疗,医疗器械,法国,0.0027876765337141,XPAR,EUR,100.70,1.21,15:33 CEST26 Apr 2024,99.50,25 Apr 2024
CH0038389992,CH0038389992-MTAA,BB Biotech AG,BION,BION,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Closed End Investments,,,,,,,,,,,,,,,,,,,,,,,,,BB Biotech AG,,,,,,,,,,,,,
BE0974280126,BE0974280126-XBRU,Bone Therapeutics SA,BOTHE,BIOS,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Biotechnology,EURONEXT:BIOS,BE0974280126,bone-therapeutics,stock,6511.1116,3414026.5096,USD,Health Technology,Biotechnology,True,EURONEXT,Belgium,EUR,1.07119,0.034140265096,6.974637634804002e-05,0.002,欧洲,True,EURONEXT:BIOS,BIOSENIC,,,,Bone Therapeutics SA,,医药,医疗,生物技术,比利时,1.2942874434844672e-05,"XBRU, XPAR",EUR,0.0164,0.61,14:56 CEST26 Apr 2024,0.0163,25 Apr 2024
FR0000035370,FR0000035370-XPAR,Bastide le Confort,BLC,BLC,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Health Care Services,EURONEXT:BLC,FR0000035370,bastide-le-confort-medical,stock,369865.98,131257244.3393,USD,Health Services,Medical/Nursing Services,True,EURONEXT,France,EUR,1.07119,1.312572443393,0.003961967391162,0.003,欧洲,True,EURONEXT:BLC,BASTIDE LE CONFORT,,,,Bastide le Confort,,医药,健康服务,健康服务,法国,0.0095694892669268,XPAR,EUR,17.78,6.09,15:31 CEST26 Apr 2024,16.76,25 Apr 2024
FR0000062150,FR0000062150-XPAR,Bleecker,BLEE,BLEE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Office REITs,EURONEXT:BLEE,FR0000062150,,stock,2898.0,166490192.7636,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.07119,1.664901927636,3.10430862e-05,0.0,欧洲,True,EURONEXT:BLEE,BLEECKER,,,,Bleecker,,金融,房地产,房地产开发,法国,0.0,,,,,,,
FR0014003FE9,FR0014003FE9-XPAR,BELIEVE PROMESSES,BLV,BLV,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Media Agencies,EURONEXT:BLV,FR0014003FE9,believe,stock,15969045.0,1558708202.9451,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,France,EUR,1.07119,15.587082029451,0.1710588131355,0.011,欧洲,True,EURONEXT:BLV,BELIEVE,,,,BELIEVE PROMESSES,,消费,可选消费,电影娱乐,法国,0.0019716848401052,XPAR,EUR,15.00,0.27,15:16 CEST26 Apr 2024,14.96,25 Apr 2024
IT0004776628,IT0004776628-MTAA,Banca Mediolanum,BMED,BMED,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Diversified Financial Services ,MIL:BMED,IT0004776628,banca-mediolanum,stock,3789083.249999999,7864384272.4163,USD,Finance,Major Banks,True,MIL,Italy,EUR,1.07119,78.643842724163,0.0405882808656749,0.0005,欧洲,True,MIL:BMED,BANCA MEDIOLANUM,,,,Banca Mediolanum,,金融,银行,主要银行,意大利,0.0041679232704396,MTAA,EUR,10.04,1.26,15:33 CEST26 Apr 2024,9.915,25 Apr 2024
IT0005508921,IT0005508921-MTAA,BANCA MONTE PASCHI SIE,BMPS,BMPS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Banks,MIL:BMPS,IT0005508921,bca-mps,stock,77193540.806,5853697608.123,USD,Finance,Regional Banks,True,MIL,Italy,EUR,1.07119,58.53697608123,0.8268894897597914,0.0141,欧洲,True,MIL:BMPS,BANCA MONTE PASCHI SIENA,,,,BANCA MONTE PASCHI SIE,,金融,银行,地区银行,意大利,0.4244913353162379,MTAA,EUR,4.489,3.62,15:33 CEST26 Apr 2024,4.332,25 Apr 2024
FR0000120644,FR0000120644-XPAR,达能,BN,BN,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Food Products,EURONEXT:BN,FR0000120644,danone,stock,21989729.0,40809271477.8432,USD,Consumer Non-Durables,Food: Meat/Fish/Dairy,True,EURONEXT,France,EUR,1.07119,408.092714778432,0.2355517780751,0.0006,欧洲,True,EURONEXT:BN,Danone,,,达能,Danone,达能,消费,食品饮料,肉蛋奶,法国,0.0254888389442242,XPAR,EUR,58.48,-1.38,15:33 CEST26 Apr 2024,59.30,25 Apr 2024
BE0003008019,BE0003008019-XBRU,Nationale Bank van Belgi?,BNB,BNB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Banks,EURONEXT:BNB,BE0003008019,bque-nat-belgique,stock,16909.0,198664043.2181,USD,Finance,Major Banks,True,EURONEXT,Belgium,EUR,1.07119,1.986640432181,0.0001811275171,0.0001,欧洲,True,EURONEXT:BNB,BQUE NAT. BELGIQUE,,,,Nationale Bank van Belgi?,,金融,银行,主要银行,比利时,5.7024380118146305e-05,XBRU,EUR,457.00,-1.3,13:26 CEST26 Apr 2024,463.00,25 Apr 2024
FR0000131104,FR0000131104-XPAR,法国巴黎银行,BNP,BNP,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Banks,EURONEXT:BNP,FR0000131104,paribas,stock,53842367.53,84079602236.5555,USD,Finance,Major Banks,True,EURONEXT,France,EUR,1.07119,840.796022365555,0.5767540567446071,0.0007,欧洲,True,EURONEXT:BNP,BNP Paribas,,,法国巴黎银行,BNP Paribas,法国巴黎银行,金融,银行,主要银行,法国,0.0126219375298908,XPAR,EUR,67.60,-1.11,15:33 CEST26 Apr 2024,68.36,25 Apr 2024
IT0003217335,IT0003217335-MTAA,Borgosesia,BO,BO,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Machinery: Specialty,MIL:BO,IT0003217335,borgosesia-spa,stock,1556.6419999999998,29754590.1445,USD,Finance,Real Estate Development,True,MIL,Italy,EUR,1.07119,0.297545901445,1.66745934398e-05,0.0001,欧洲,True,MIL:BO,BORGOSESIA,,,,Borgosesia,,金融,房地产,房地产开发,意大利,2.302071416116068e-06,MTAA,EUR,0.694,0.58,11:13 CEST26 Apr 2024,0.69,25 Apr 2024
FR0000061129,FR0000061129-XPAR,Boiron,BOI,BOI,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Pharmaceuticals,EURONEXT:BOI,FR0000061129,boiron-sa,stock,205439.85,644571205.998,USD,Health Technology,Pharmaceuticals: Other,True,EURONEXT,France,EUR,1.07119,6.44571205998,0.002200651129215,0.0003,欧洲,True,EURONEXT:BOI,BOIRON,,,,Boiron,,医药,制药,其他制药,法国,0.0003284106595051,XPAR,EUR,34.65,1.02,15:15 CEST26 Apr 2024,34.30,25 Apr 2024
